id,Type,mc3Degree,mc3Degree_norm,mc3Eig,mc3Betw,mc3Close
王仙華,PERSON,8,5.648919644118063e-4,0.0032873050116936403,3.93718800975404,1.9452225334578277e-5
出版部委員會,ORG,46,0.003248128795367886,0.04415168494510582,18276.257915972983,2.6794566062002625e-5
孫景西,PERSON,27,0.001906510379889846,0.00850277116743759,6219.797810401751,2.0647505781301617e-5
徐寄,PERSON,14,9.88560937720661e-4,0.004413158020403644,2036.5401091820643,1.9646365422396855e-5
王仙,PERSON,8,5.648919644118063e-4,0.003287305011693639,3.93718800975404,1.9452225334578277e-5
交際委員會,ORG,46,0.003248128795367886,0.04415168494510579,18276.257915972983,2.6794566062002625e-5
姚紫若,PERSON,683,0.04822765146165796,0.3377487852638019,834087.0559259587,2.5501096547151528e-5
朱吟江,PERSON,92,0.006496257590735772,0.030973604701835966,54937.16333859704,2.1685388385305982e-5
委員會,ORG,50,0.003530574777573789,0.04422952401891551,38139.888854137025,2.680031088360625e-5
楊信之,PERSON,598,0.04222567433978252,0.3203552248846431,413383.8945638124,2.4525432873890226e-5
簡照南,PERSON,57,0.0040248552464341196,0.016715926185085366,42272.2787302288,2.1254888624383607e-5
張樂,PERSON,664,0.046886033046179915,0.36494831491310115,537553.1407731108,2.477700693756194e-5
勞敬修,PERSON,182,0.012851292190368593,0.051135517165399096,158542.6030171921,2.2344371452831033e-5
田祈原,PERSON,31,0.0021889563620957494,0.011539073208394673,4499.821418309526,2.071594298972489e-5
陳文鑑,PERSON,78,0.005507696653015111,0.01917599261832933,41220.28556390174,2.118015842758504e-5
江湘,PERSON,8,5.648919644118063e-4,0.003287305011693642,3.93718800975404,1.9452225334578277e-5
調查委員會,ORG,46,0.003248128795367886,0.04415168494510581,18276.257915972983,2.6794566062002625e-5
樓恂如,PERSON,37,0.0026126253354046038,0.012526525516571699,7671.43252192092,2.0718518211577508e-5
華商道契委員會,ORG,46,0.003248128795367886,0.044151684945105824,18276.257915972983,2.6794566062002625e-5
莊得之,PERSON,198,0.013981076119192205,0.09502741790804979,64401.417857387605,2.2060445621001544e-5
朱子謙,PERSON,25,0.0017652873887868945,0.01032044118840958,1661.193286698409,2.0188153591472525e-5
田時霖,PERSON,224,0.015816975003530576,0.10441496861516762,111411.26876421986,2.25407988459111e-5
朱少屏,PERSON,88,0.0062138116085298685,0.02776689045667711,71696.0994077449,2.202837254383646e-5
李登輝,PERSON,84,0.005931365626323966,0.022373584049082504,92329.94893534687,2.1624426952685752e-5
吳和士,PERSON,3,2.1183448665442733e-4,4.864826991693017e-4,1.7813127259147168,1.942426479157764e-5
陳光甫,PERSON,239,0.016876147436802713,0.10806046531369634,156605.92863943704,2.289272469209285e-5
許秋颿,PERSON,36,0.002542013839853128,0.008207370526549797,9901.479815301882,2.072624772011275e-5
簡玉階,PERSON,39,0.0027538483265075555,0.011694581828071867,12635.477151112183,2.077706212341575e-5
朱榜生,PERSON,101,0.007131761050699054,0.025690210421119228,46900.784719580086,2.1426122728830992e-5
巴爾敦,PERSON,5,3.530574777573789e-4,0.0010679538123016324,213.13612692421978,1.970831690973591e-5
葛雷烈,PERSON,7,4.942804688603305e-4,0.0033720662646192262,993.9560759701654,2.0206918849013904e-5
上海特别市會辦,ORG,1,7.061149555147578e-5,0.00917523827055979,0,2.671154205732297e-5
沈聯芳,PERSON,1050,0.07414207032904957,0.47675254682464585,1331544.8216036349,2.6213694033763238e-5
蘇筠尚,PERSON,279,0.019700607258861743,0.1509326417425409,157767.55127042893,2.3060603265381422e-05
干湘春,PERSON,56,0.003954243750882644,0.02633532072537843,4103.605503016455,2.016291636422292e-5
董榮卿,PERSON,374,0.02640869933625194,0.24276903892747984,69730.61642026999,2.2067261011563244e-5
