"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","Type"
"4.10248649","0.0","0.24375461","0.0","1","8","false","韓潤住","95.0","1","0","0","0.65527928","false","0","韓潤住","0","0.0","PERSON"
"4.10248649","0.0","0.24375461","0.0","1","8","false","徐　良","95.0","1","0","0","0.65527928","false","0","徐　良","0","0.0","PERSON"
"3.44994595","0.00200187","0.28985961","0.0","20","6","false","寗波同鄉會","25.25","20","0","0","0.72778378","false","0","寗波同鄉會","28134246","0.09435798","ORG"
"4.10248649","0.0","0.24375461","0.0","1","8","false","周樂　正","95.0","1","0","0","0.65527928","false","0","周樂　正","0","0.0","PERSON"
"4.10248649","0.0","0.24375461","0.0","1","8","false","北　成永裕","95.0","1","0","0","0.65527928","false","0","北　成永裕","0","0.0","PERSON"
"3.49145946","1.198E-5","0.28641318","0.0","3","7","false","張鴻卿","372.0","3","0","0","0.72317117","false","0","張鴻卿","103352","0.36732673","PERSON"
"3.42789189","1.4877E-4","0.29172449","0.0","14","7","false","李雪嚴","115.61538462","14","0","1","0.73023423","false","0","李雪嚴","1106728","0.1040067","PERSON"
"3.45254054","7.789E-5","0.28964178","0.0","8","7","false","翁貿孚","196.57142857","8","0","1","0.7274955","false","0","翁貿孚","646484","0.18058304","PERSON"
"5.08756757","0.0","0.19655759","0.0","1","8","false","俞宗周","16.0","1","0","0","0.54582583","false","0","俞宗周","0","0.0","PERSON"
"3.21556757","3.651E-5","0.31098709","0.0","7","7","false","陸寄梅堂","168.71428571","7","0","0","0.75382583","false","0","陸寄梅堂","203196","0.29423559","ORG"
"4.08778378","0.00318039","0.24463133","0.0","16","7","false","浙路保存會","15.0","16","0","0","0.65691291","false","0","浙路保存會","29911068","0.10606061","ORG"
"3.48497297","2.083E-5","0.28694627","0.0","4","7","false","翁元","313.25","4","0","0","0.72389189","false","0","翁元","221710","0.30552838","PERSON"
"2.98681081","0.00471252","0.33480527","0.0","23","6","false","中國公立醫院","43.26086957","23","0","0","0.77924324","false","0","中國公立醫院","25031266","0.05612333","ORG"
"5.08756757","0.0","0.19655759","0.0","1","8","false","景本白","16.0","1","0","0","0.54582583","false","0","景本白","0","0.0","PERSON"
"3.94248649","1.75E-6","0.25364703","0.0","2","6","false","敦和","39.5","2","0","0","0.67305706","false","0","敦和","2958","0.6015625","PERSON"
"5.08756757","0.0","0.19655759","0.0","1","8","false","周金箴君","16.0","1","0","0","0.54582583","false","0","周金箴君","0","0.0","PERSON"
"3.89448649","5.298E-5","0.25677326","0.0","7","6","false","任逢辛","39.14285714","7","0","0","0.67839039","false","0","任逢辛","1147028","0.38921283","PERSON"
"3.90443243","0.00114808","0.25611917","0.0","17","7","false","陸師","8.52941176","17","0","0","0.67728529","false","0","陸師","9488816","0.15686275","ORG"
"3.88151351","1.4965E-4","0.25763146","0.0","5","7","false","寗波商務總會","31.0","5","0","0","0.67983183","false","0","寗波商務總會","4188532","0.24193548","ORG"
"5.08756757","0.0","0.19655759","0.0","1","8","false","李覲丹","16.0","1","0","0","0.54582583","false","0","李覲丹","0","0.0","PERSON"
"3.79978378","4.0672E-4","0.26317287","0.0","9","6","false","王西星","42.66666667","9","0","0","0.68891291","false","0","王西星","3001808","0.18684604","PERSON"
"5.08756757","0.0","0.19655759","0.0","1","8","false","李詠棠","16.0","1","0","0","0.54582583","false","0","李詠棠","0","0.0","PERSON"
"3.24843243","0.00133535","0.30784079","0.0","26","6","false","蘇寶森","91.90909091","26","0","3","0.75017417","false","0","蘇寶森","9852636","0.06799483","PERSON"
"3.82702703","6.1375E-4","0.26129944","0.0","14","7","false","寗波旅滬同鄉會","12.64285714","14","0","0","0.68588589","false","0","寗波旅滬同鄉會","1685856","0.08498436","ORG"
"5.08756757","0.0","0.19655759","0.0","1","8","false","方樵譽君","16.0","1","0","0","0.54582583","false","0","方樵譽君","0","0.0","PERSON"
"4.04886486","4.643E-5","0.2469828","0.0","10","8","false","樊時勛君","34.0","10","0","0","0.66123724","false","0","樊時勛君","529358","0.56896552","PERSON"
"3.94205405","2.171E-5","0.25367486","0.0","3","6","false","陳炳謙","27.0","3","0","0","0.67310511","false","0","陳炳謙","43112","0.40625","PERSON"
"4.04886486","4.643E-5","0.2469828","0.0","10","8","false","陳子琴君","34.0","10","0","0","0.66123724","false","0","陳子琴君","529358","0.56896552","PERSON"
"3.94248649","1.75E-6","0.25364703","0.0","2","6","false","勞敬修","39.5","2","0","0","0.67305706","false","0","勞敬修","2958","0.6015625","PERSON"
"3.98659459","0.0","0.25084066","0.0","1","7","false","孔殷","23.0","1","0","0","0.66815616","false","0","孔殷","0","0.0","PERSON"
"5.08756757","0.0","0.19655759","0.0","1","8","false","葉叉新君","16.0","1","0","0","0.54582583","false","0","葉叉新君","0","0.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","章炳麟","55.66666667","3","0","0","0.66863664","false","0","章炳麟","8162","0.45555556","PERSON"
"3.21427027","2.581E-4","0.31111261","0.0","10","7","false","陸幼堂","116.6","10","0","0","0.75396997","false","0","陸幼堂","917786","0.20280702","ORG"
"3.98659459","0.0","0.25084066","0.0","1","7","false","周普鑣","23.0","1","0","0","0.66815616","false","0","周普鑣","0","0.0","PERSON"
"3.20216216","0.00165968","0.31228899","0.0","23","7","false","浙軍","31.34782609","23","0","0","0.75531532","false","0","浙軍","5337958","0.05287078","ORG"
"3.83610811","1.004E-5","0.26068087","0.0","2","7","false","王栢年","96.5","2","0","0","0.68487688","false","0","王栢年","82772","0.51069519","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","黄興","55.66666667","3","0","0","0.66863664","false","0","黄興","8162","0.45555556","PERSON"
"3.98659459","0.0","0.25084066","0.0","1","7","false","陳元燦","23.0","1","0","0","0.66815616","false","0","陳元燦","0","0.0","PERSON"
"3.76389189","1.4117E-4","0.26568244","0.0","5","6","false","寗波會館","42.4","5","0","0","0.6929009","false","0","寗波會館","769180","0.21904762","ORG"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","程德全","55.66666667","3","0","0","0.66863664","false","0","程德全","8162","0.45555556","PERSON"
"3.83610811","1.004E-5","0.26068087","0.0","2","7","false","宋渭臣","96.5","2","0","0","0.68487688","false","0","宋渭臣","82772","0.51069519","PERSON"
"3.98659459","0.0","0.25084066","0.0","1","7","false","楊兆鏊","23.0","1","0","0","0.66815616","false","0","楊兆鏊","0","0.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","陳　　其美","55.66666667","3","0","0","0.66863664","false","0","陳　　其美","8162","0.45555556","PERSON"
"3.96886486","7.83E-5","0.25196121","0.0","5","7","false","湯壽濳","46.2","5","0","0","0.67012613","false","0","湯壽濳","202708","0.3033557","PERSON"
"3.83610811","1.004E-5","0.26068087","0.0","2","7","false","朱葆三 艷","96.5","2","0","0","0.68487688","false","0","朱葆三 艷","82772","0.51069519","PERSON"
"2.90983784","0.02161601","0.34366176","0.0","101","5","false","陸軍部","18.64646465","101","0","1","0.7877958","false","0","陸軍部","87135556","0.02141561","ORG"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","雲記","18.0","5","0","0","0.57369369","false","0","雲記","20","1.0","PERSON"
"3.8387027","0.00140595","0.26050468","0.0","18","7","false","中國應兆公司","12.0","18","0","0","0.68458859","false","0","中國應兆公司","16668084","0.08461538","ORG"
"5.69772973","8.641E-5","0.1755085","0.0","2","8","false","寗波電話公司","6.5","2","0","0","0.47803003","false","0","寗波電話公司","5933708","0.78571429","ORG"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","唐文治","55.66666667","3","0","0","0.66863664","false","0","唐文治","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","姆海大延","18.0","5","0","0","0.57369369","false","0","姆海大延","20","1.0","PERSON"
"4.21621622","0.0","0.23717949","0.0","1","8","false","哈同君","5.0","1","0","0","0.64264264","false","0","哈同君","0","0.0","PERSON"
"3.21643243","8.7992E-4","0.31090347","0.0","5","7","false","寗湖義振會","123.2","5","0","0","0.75372973","false","0","寗湖義振會","846446","0.21438596","ORG"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","温宗堯","55.66666667","3","0","0","0.66863664","false","0","温宗堯","8162","0.45555556","PERSON"
"4.08951351","6.717E-4","0.24452786","0.0","9","7","false","高易","16.33333333","9","0","0","0.65672072","false","0","高易","8045994","0.40350877","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","李雲記","18.0","5","0","0","0.57369369","false","0","李雲記","20","1.0","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","李延穆安素","18.0","5","0","0","0.57369369","false","0","李延穆安素","20","1.0","PERSON"
"4.21621622","0.0","0.23717949","0.0","1","8","false","陸伯鴻","5.0","1","0","0","0.64264264","false","0","陸伯鴻","0","0.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","于佑任","55.66666667","3","0","0","0.66863664","false","0","于佑任","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","陳錫山","18.0","5","0","0","0.57369369","false","0","陳錫山","20","1.0","PERSON"
"3.09621622","8.4896E-4","0.32297486","0.0","61","7","false","寗記船局","52.52459016","61","0","0","0.76708709","false","0","寗記船局","19247848","0.07842403","ORG"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","范鴻仙","55.66666667","3","0","0","0.66863664","false","0","范鴻仙","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","陳法卿","18.0","5","0","0","0.57369369","false","0","陳法卿","20","1.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","鄭贊成","55.66666667","3","0","0","0.66863664","false","0","鄭贊成","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","李永記","18.0","5","0","0","0.57369369","false","0","李永記","20","1.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","朱鑒江","55.66666667","3","0","0","0.66863664","false","0","朱鑒江","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","姆海夫","18.0","5","0","0","0.57369369","false","0","姆海夫","20","1.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","黄郛","55.66666667","3","0","0","0.66863664","false","0","黄郛","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","周浦汎","18.0","5","0","0","0.57369369","false","0","周浦汎","20","1.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","咸推公","55.66666667","3","0","0","0.66863664","false","0","咸推公","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","朱蔭生","18.0","5","0","0","0.57369369","false","0","朱蔭生","20","1.0","PERSON"
"3.98227027","1.81E-6","0.25111304","0.0","3","7","false","黄黄興","55.66666667","3","0","0","0.66863664","false","0","黄黄興","8162","0.45555556","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","王　華","18.0","5","0","0","0.57369369","false","0","王　華","20","1.0","PERSON"
"5.69772973","8.641E-5","0.1755085","0.0","2","8","false","浙都督","6.5","2","0","0","0.47803003","false","0","浙都督","5933708","0.78571429","ORG"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","鄭阿三","18.0","5","0","0","0.57369369","false","0","鄭阿三","20","1.0","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","潘相求","18.0","5","0","0","0.57369369","false","0","潘相求","20","1.0","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","姚新源","18.0","5","0","0","0.57369369","false","0","姚新源","20","1.0","PERSON"
"4.83675676","5.0E-8","0.20675011","0.0","5","8","false","姚奚氏","18.0","5","0","0","0.57369369","false","0","姚奚氏","20","1.0","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","王潤身","24.0","4","0","0","0.51416216","false","0","王潤身","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","耀徐","36.0","9","0","0","0.656","false","0","耀徐","130362","0.76086957","PERSON"
"4.37405405","0.00238014","0.22862086","0.0","24","8","false","中國敎育噐械館","4.20833333","24","0","0","0.62510511","false","0","中國敎育噐械館","13241432","0.40104167","ORG"
"4.096","5.2788E-4","0.24414063","0.0","34","7","false","海　豐","12.29411765","34","0","0","0.656","false","0","海　豐","4929590","0.11294118","ORG"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","巢鳳","24.0","4","0","0","0.51416216","false","0","巢鳳","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","顧全耀","36.0","9","0","0","0.656","false","0","顧全耀","130362","0.76086957","PERSON"
"3.48367568","0.00828694","0.28705313","0.0","9","7","false","巢崇山","187.16666667","9","0","1","0.72403604","false","0","巢崇山","37707310","0.18162602","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","哀丹生君","36.0","9","0","0","0.656","false","0","哀丹生君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","黄福培","24.0","4","0","0","0.51416216","false","0","黄福培","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","朱曉蘭君","36.0","9","0","0","0.656","false","0","朱曉蘭君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","程旭東","24.0","4","0","0","0.51416216","false","0","程旭東","12","1.0","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","謝彦琚","24.0","4","0","0","0.51416216","false","0","謝彦琚","12","1.0","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","邵寳寗","24.0","4","0","0","0.51416216","false","0","邵寳寗","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","徐浩如君","36.0","9","0","0","0.656","false","0","徐浩如君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","徐瑞興","24.0","4","0","0","0.51416216","false","0","徐瑞興","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","賛成龍","36.0","9","0","0","0.656","false","0","賛成龍","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","劉子卿","24.0","4","0","0","0.51416216","false","0","劉子卿","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","孟臣君","36.0","9","0","0","0.656","false","0","孟臣君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","錢筱候","24.0","4","0","0","0.51416216","false","0","錢筱候","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","王小鄔君","36.0","9","0","0","0.656","false","0","王小鄔君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","黄景周","24.0","4","0","0","0.51416216","false","0","黄景周","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","朱瑩如君","36.0","9","0","0","0.656","false","0","朱瑩如君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","毛履泰","24.0","4","0","0","0.51416216","false","0","毛履泰","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","賛成茲","36.0","9","0","0","0.656","false","0","賛成茲","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","包文信","24.0","4","0","0","0.51416216","false","0","包文信","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","張季直君","36.0","9","0","0","0.656","false","0","張季直君","130362","0.76086957","PERSON"
"3.97059459","0.00293379","0.25185145","0.0","7","7","false","童弼臣","41.57142857","7","0","0","0.66993393","false","0","童弼臣","17691150","0.28371628","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","翁春華","24.0","4","0","0","0.51416216","false","0","翁春華","12","1.0","PERSON"
"4.096","1.03E-5","0.24414063","0.0","9","8","false","价侯君","36.0","9","0","0","0.656","false","0","价侯君","130362","0.76086957","PERSON"
"5.37254054","2.0E-8","0.18613168","0.0","4","9","false","何培豐","24.0","4","0","0","0.51416216","false","0","何培豐","12","1.0","PERSON"
