"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.064308681672026","0.007840996563698806","0.19746031746031745","0.0","6","9","false","安保人險公司","16.666666666666668","0","6","0","0.9054811934494879","false","0","安保人險公司","2466744","0.41228070175438597"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","東方總局","19.8","0","5","0","0.9054064159126599","false","0","東方總局","2382886","0.49473684210526314"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","維大綢緞顧繡抄莊","19.8","0","5","0","0.9054064159126599","false","0","維大綢緞顧繡抄莊","2382886","0.49473684210526314"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","老九章綢","19.8","0","5","0","0.9054064159126599","false","0","老九章綢","2382886","0.49473684210526314"
"5.077170418006431","0.003908964689503839","0.19696010132995567","0.0","5","9","false","老太古","19.2","0","5","0","0.905182083302176","false","0","老太古","2421360","0.52"
"5.07395498392283","0.004931670228130181","0.19708491761723698","0.0","6","9","false","華興公司","16.5","0","6","0","0.9052568608390039","false","0","華興公司","2506112","0.44285714285714284"
"5.080385852090032","0.0027912197512181677","0.19683544303797468","0.0","4","9","false","霞博","20.75","0","4","0","0.9051073057653481","false","0","霞博","1806950","0.5642857142857143"
"5.067524115755627","0.004625562480097525","0.19733502538071065","0.0","5","9","false","顧繡抄莊","19.8","0","5","0","0.9054064159126599","false","0","顧繡抄莊","2382886","0.49473684210526314"
"1.75","0.003289473684210526","0.5714285714285714","0.0","5","2","false","彭祥翁","16.0","0","5","0","0.953125","false","0","彭祥翁","20","1.0"
"1.2","0.12631578947368421","0.8333333333333334","0.0","16","2","false","劉慈堂","5.0","0","16","0","0.9875","false","0","劉慈堂","240","1.0"
"1.2","0.12631578947368421","0.8333333333333334","0.0","16","2","false","徐正心堂","5.0","0","16","0","0.9875","false","0","徐正心堂","240","1.0"
"1.2","0.12631578947368421","0.8333333333333334","0.0","16","2","false","恭壽堂","5.0","0","16","0","0.9875","false","0","恭壽堂","240","1.0"
"1.2","0.12631578947368421","0.8333333333333334","0.0","16","2","false","金陵景行堂","5.0","0","16","0","0.9875","false","0","金陵景行堂","240","1.0"
"1.2","0.12631578947368421","0.8333333333333334","0.0","16","2","false","集慶堂","5.0","0","16","0","0.9875","false","0","集慶堂","240","1.0"
"5.34887459807074","1.7259442209346678E-6","0.1869552149083258","0.0","4","10","false","徐世煒","18.0","0","4","0","0.8988633814402154","false","0","徐世煒","12","1.0"
