DocId,Date,Title,Source
SPSP190605051005,19060505,商會經收舊金山賑欵第二次清單,shunpao
SPSP192503301707,19250330,舟山輪船股東會記,shunpao
SPSP192511211403,19251121,總商會今日開常會,shunpao
SPSP192512291606,19251229,廣益善堂前日行落成禮,shunpao
SPSP192210261409,19221026,中英人士祖餞英商務參贊紀,shunpao
SPSP192102031133,19210203,公布攔,shunpao
SPSP192111191514,19211119,華洋義振會消息,shunpao
SPSP191510040113,19151004,中國紅十字會敬謝吳炳章大善士以其令尊堂八十雙慶筵資撥助洋二百五十元,shunpao
SPSP192002071017,19200207,華豐銀行開幕,shunpao
SPSP190103270903,19010327,樹德務滋,shunpao
SPSP190612250103,19061225,中國圖書公司廣告,shunpao
SPSP190812152615,19081215,澤饑寒,shunpao
SPSP192401271702,19240127,罐頭食物將加贈品,shunpao
SPSP192609091605,19260909,同義善會新董事已舉足,shunpao
SPSP192609131606,19260913,總商會致朱荷三介紹會員函,shunpao
SPSP192212041305,19221204,浙災徵募大會開幕紀,shunpao
SPSP191608051011,19160805,警廳長並不調動,shunpao
SPSP192006241015,19200624,券物品交易所宴會與開會,shunpao
SPSP191509160315,19150916,特聘西醫譚以禮設診華英葯房,shunpao
SPSP191507191113,19150719,特聘西醫譚以禮設診華英葯房,shunpao
SPSP191801010225,19180101,德醫董振民,shunpao
SPSP191110211906,19111021,寗波同鄉致旅漢同鄉會電,shunpao
SPSP191910291113,19191029,總商會祝盧永祥壽之預備,shunpao
SPSP191905171009,19190517,護軍使再留總商會會長,shunpao
SPSP193607091514,19360709,永大洋行昨日開幕,shunpao
SPSP194703200204,19470320,滬上中共財產民盟實行接管,shunpao
SPSP190708102008,19070810,湖北廣益善堂代收淮海海賑捐淸單,shunpao
SPSP190612250511,19061225,英租界新　愛文　路六十四上海戒烟公局廣告號門牌　十一月十七日開辦恭奉　上諭嚴禁鴉片政務處亦有禁章五蒙各國欽使讚成無論　[...],shunpao
SPSP191007011802,19100701,本埠新聞L],shunpao
SPSP192707051528,19270705,來函,shunpao
SPSP192307231403,19230723,經乾堃入總商會案之通過,shunpao
SPSP191810121021,19181012,商界贊助職業學校之熱心,shunpao
SPSP191911191011,19191119,將有中日合辦大公司出現,shunpao
SPSP191905201113,19190520,盧護軍使再留總商會會長,shunpao
SPSP191812301106,19181230,救濟婦孺會六週會紀,shunpao
SPSP190607181008,19060718,愼裕號經手湖南賑第七次清單,shunpao
SPSP192609041316,19260904,朱葆三先生逝世後之哀音,shunpao
SPSP192607281514,19260728,法租界禁止發行俄僑獎劵,shunpao
SPSP192103281115,19210328,定海同鄉會選定正副會長,shunpao
SPSP192102211028,19210221,台屬急賑會接辦春賑,shunpao
SPSP191806221107,19180622,商會長歡宴新舊稅務所長,shunpao
SPSP191706111111,19170611,廣智學校募捐消息,shunpao
SPSP191707151128,19170715,請社員協同開票,shunpao
SPSP191912271018,19191227,贐别滬寧鐵路洋總管,shunpao
SPSP190509160403,19050916,匡助義舉,shunpao
SPSP190606221807,19060622,筵資助賑,shunpao
SPSP192503211310,19250321,總商會今日開會董臨時會,shunpao
SPSP192403211507,19240321,中法銀公司昨開董事會,shunpao
SPSP192604261604,19260426,三發洋行遷移擴充,shunpao
SPSP192605171906,19260517,飛雁牌罐頭食品運滬,shunpao
SPSP192704261311,19270426,一軍一師政治部招考宣傳員揭曉,shunpao
SPSP192906071527,19290607,金葉雙獅牌白蘭地贈品三天,shunpao
SPSP191610171102,19161017,徐道尹宴客,shunpao
SPSP192006141111,19200614,豐大銀行開幕,shunpao
SPSP192111201504,19211120,滬北地産公司之組織,shunpao
SPSP191601250208,19160125,特聘西醫譚以禮設診華英葯房,shunpao
SPSP191510021310,19151002,特聘西醫譚以禮設診華英葯房,shunpao
SPSP191810241003,19181024,總商會歡迎新職員之預備,shunpao
SPSP191805011117,19180501,關炯之夀辰預誌,shunpao
SPSP191805031003,19180503,法工部局之大宴會,shunpao
SPSP191804051026,19180405,總商會改期宴客,shunpao
SPSP191911021006,19191102,薩總領事缷任離滬之歡送,shunpao
SPSP191905171008,19190517,寗波同鄕會職員會紀聞,shunpao
SPSP193511251102,19351125,市聲,shunpao
SPSP194205220515,19420522,大同西煙行開幕,shunpao
SPSP190305300907,19030530,三月初一日至四月卅止藥捐淸單,shunpao
SPSP190204150909,19020415,正月朔日至二月二十九日止藥捐淸單,shunpao
SPSP190111300906,19011130,九月十六日至十月初十日止藥捐安懷册捐清單,shunpao
SPSP190403050312,19040305,定期施診,shunpao
SPSP190412020309,19041202,鴻嗷待哺,shunpao
SPSP190412120311,19041212,推食解衣,shunpao
SPSP190509201102,19050920,救急功崇,shunpao
SPSP190601181101,19060118,十月初二至十二月十二日施藥捐清單,shunpao
SPSP190704152002,19070415,振務,shunpao
SPSP190706122008,19070612,通信,shunpao
SPSP190706172002,19070617,振務,shunpao
SPSP190706082008,19070608,銅洋助振第五次報告清單,shunpao
SPSP190805222015,19080522,添醫募款,shunpao
SPSP190002150311,19000215,定期開診,shunpao
SPSP191206210721,19120621,來件,shunpao
SPSP191111292006,19111129,來函,shunpao
SPSP190606161003,19060616,愼裕經手湖南賑捐第五次清單,shunpao
SPSP192401201702,19240120,康成新印美女圖,shunpao
SPSP192605192107,19260519,康成造酒廠罐頭部運到大批食品,shunpao
SPSP192706171607,19270617,前夜民黨在檬姆歡宴,shunpao
SPSP192304271510,19230427,三區救火會更易主任,shunpao
SPSP192308031510,19230803,甬同鄉會新職員今日就職,shunpao
SPSP192206301410,19220630,霍亂症發現日多,shunpao
SPSP192203121604,19220312,演劇助賑皖災預誌,shunpao
SPSP192006071113,19200607,陜西義振會發起人宴客紀,shunpao
SPSP191510250310,19151025,特聘西醫譚以禮設診華英药房,shunpao
SPSP191606090213,19160609,聲明,shunpao
SPSP191606221110,19160622,仁濟醫院成績展覧會預誌,shunpao
SPSP191607081019,19160708,德醫董振民,shunpao
SPSP191612080905,19161208,特聘西醫譚以禮設診華英藥房,shunpao
SPSP192009221005,19200922,華洋義賑會公宴報界紀,shunpao
SPSP191909121114,19190912,一品香開幕續誌,shunpao
SPSP191902191113,19190219,滬南北廣益中醫院明日開診,shunpao
SPSP191901221035,19190122,美裕公司開幕,shunpao
SPSP194310070340,19431007,簡訊,shunpao
SPSP194310070440,19431007,簡訊,shunpao
SPSP194711080610,19471108,私立中華工商專校業經敎部核准立案,shunpao
SPSP192212221404,19221222,招商局股東歡迎檢查委員紀,shunpao
SPSP191808191011,19180819,中日實業公司之宴會,shunpao
SPSP189512030304,18951203,英廨會審,shunpao
SPSP191901070606,19190107,西報論中國關稅問題,shunpao
SPSP190705020201,19070502,黃懋章善十巨欵振,shunpao
SPSP190706122010,19070612,四月分代收淮徐海水災振捐清單,shunpao
SPSP190709022006,19070902,餅助振,shunpao
SPSP192401301509,19240130,挹雲室義賑近訊,shunpao
SPSP192701101119,19270110,滬西慈善團冬賑籌欵訊,shunpao
SPSP192201141517,19220114,興業公司開幕,shunpao
SPSP191704271002,19170427,寗波同鄉會維持航業,shunpao
SPSP191510301020,19151030,楊道尹之去思,shunpao
SPSP191506241009,19150624,時疫醫院開幕有期,shunpao
SPSP191712301103,19171230,送往迎來之宴會,shunpao
SPSP191004101905,19100410,海州待振之迫切,shunpao
SPSP191812041013,19181204,朱葆三辭取引所監查,shunpao
SPSP191911041012,19191104,中華實業大學籌備會預誌,shunpao
SPSP191909121109,19190912,辦理鄂皖賑務之消息,shunpao
SPSP191909041009,19190904,工部局華董問題之昨訊,shunpao
SPSP191908281005,19190828,美領贊助工部局加入華董,shunpao
SPSP193011081630,19301108,吴麟書明日舉殯,shunpao
SPSP194208110406,19420811,領取身份證等　如遇刁難准告發　整飭保甲綱紀必要措置,shunpao
SPSP190512110204,19051211,〔其六〕西員亦不以閧堂之事爲然,shunpao
SPSP190906301911,19090630,南市,shunpao
SPSP190910131909,19091013,救火聯合會選舉開票,shunpao
SPSP191007280316,19100728,上海時疫醫院仕商餋疴别墅新廣告,shunpao
SPSP192404151907,19240415,平安旅社改組後之刷新,shunpao
SPSP192312121528,19231212,時濟醫院選舉董事,shunpao
SPSP192605202006,19260520,醫訊,shunpao
SPSP192309031114,19230903,寗波,shunpao
SPSP192309291708,19230929,比國商業公司昨晚宴客,shunpao
SPSP192211121314,19221112,華顧問定期公宴工部局董事,shunpao
SPSP192211121504,19221112,浙同鄉歡迎葡公使誌,shunpao
SPSP192105251123,19210525,寗波旅滬同學會緩期開成立會,shunpao
SPSP192112181107,19211218,水災會代向甬同鄉乞振,shunpao
SPSP192202151603,19220215,汽車夫竊物收押候究,shunpao
SPSP192006011111,19200601,華茂彈花玻璃工廠開幕,shunpao
SPSP192105021104,19210502,國寳銀行開幕紀,shunpao
SPSP192110231416,19211023,滬上美國學校募捐團四誌,shunpao
SPSP191507241009,19150724,兩大實業之進行,shunpao
SPSP191805261015,19180526,兩商會公宴日商,shunpao
SPSP191702171110,19170217,政界會合宴客,shunpao
SPSP191704061018,19170406,森林會清明植樹,shunpao
SPSP191802171103,19180217,試造毛絨線之預備,shunpao
SPSP192009121002,19200912,軍政界歡讌新舊領袖總領事,shunpao
SPSP192008201114,19200820,呈請繼續發行塘工奬券,shunpao
SPSP191811061002,19181106,商募歐戰中事業經費,shunpao
SPSP191907311012,19190731,朱葆三復擔任商會會長說,shunpao
SPSP191902041113,19190204,查究投函借欵人,shunpao
SPSP192007110301,19200711,時評國民宣言之時機,shunpao
SPSP190304041002,19030404,正月初十至二月卅日藥捐清單,shunpao
SPSP190209170908,19020917,建醮捐淸單,shunpao
SPSP190703171904,19070317,銅洋助賑第四次報告,shunpao
SPSP191602131016,19160213,丐規改充濟益捐之規章,shunpao
SPSP191505261006,19150526,商會聨會聨合會之文稿,shunpao
SPSP191806011006,19180601,萬國商團華隊之十二週年紀念,shunpao
SPSP190009160905,19000916,六月初一至八月十五日藥捐登左,shunpao
SPSP191107111803,19110711,索還勸業會商股之公呈,shunpao
SPSP191103231901,19110323,旅滬甯波同鄉會職員表,shunpao
SPSP190501220909,19050122,十月十一月份經收月捐淸單,shunpao
SPSP192407171516,19240717,來函,shunpao
SPSP192401051024,19240105,寗波,shunpao
SPSP192601151721,19260115,康成造酒廠罐頭食物部大廉價,shunpao
SPSP192509291806,19250929,康成造酒廠營業發逹,shunpao
SPSP192305121805,19230512,徐君與張女士今日結婚,shunpao
SPSP191705051013,19170505,長生會開會紀略,shunpao
SPSP191704221102,19170422,洗衣作主中彈殞命五誌,shunpao
SPSP192004101007,19200410,華盛均記貿易公司宴會紀,shunpao
SPSP192108091421,19210809,煤業銀行開幕,shunpao
SPSP192011251103,19201125,寗波旅滬紳商歡迎寗台新鎭使紀,shunpao
SPSP192106031123,19210603,聯益會附設平價衣鞋所,shunpao
SPSP191605191004,19160519,六誌中交兩行之强弱,shunpao
SPSP191807191003,19180719,日美信託公司開幕,shunpao
SPSP191712101005,19171210,紀總商會之公宴外商,shunpao
SPSP191712251027,19171225,承租呢廠之就緒,shunpao
SPSP191706051013,19170605,四明公所之各業聯合會,shunpao
SPSP191611251112,19161125,同仁醫院紀念會舉定幹事員,shunpao
SPSP191205210713,19120521,組織國家保險公司,shunpao
SPSP191909291113,19190929,陳可良君開弔紀,shunpao
SPSP191811241002,19181124,華商訂期歡迎克蘭氏,shunpao
SPSP191901231038,19190123,慈善團聯合會開談話會,shunpao
SPSP193601012725,19360101,來函,shunpao
SPSP193404201403,19340420,滕白也承刻吳市長肖像,shunpao
SPSP193702251417,19370225,市府抗議上海大戲院案意領今晨答復,shunpao
SPSP191608071101,19160807,民國法律學校同學會紀事,shunpao
SPSP192006271105,19200627,四明公所宴會紀,shunpao
SPSP190808012203,19080801,華安水火人壽保險公司廣告,shunpao
SPSP190910042103,19091004,華安水火人壽保險公司廣告,shunpao
SPSP191007111308,19100711,華安水火人壽保險公司廣告,shunpao
SPSP191007261407,19100726,華安水火人壽保險公司廣告,shunpao
SPSP192502251525,19250225,两飯店夜不收市之科罰,shunpao
SPSP192502271525,19250227,两飯店夜不收市之科罰,shunpao
SPSP192611031311,19261103,朱宅喪務二誌,shunpao
SPSP192707311529,19270731,騙欵判押二月,shunpao
SPSP192305211408,19230521,甬同鄕會爲紙烟捐致浙長電,shunpao
SPSP192307131807,19230713,洋布聯益會選舉揭曉,shunpao
SPSP192207201516,19220720,潘家木橋之施診給藥所,shunpao
SPSP191704201003,19170420,關於滬巿金融之官商會議,shunpao
SPSP192203201613,19220320,定海旅滬同鄉會開第一週大會,shunpao
SPSP192109191018,19210919,江浙皖水災義賑會今日成立,shunpao
SPSP191609271620,19160927,中華銀行廣告,shunpao
SPSP189307190905,18930719,壽筵移賑,shunpao
SPSP191905131007,19190513,總商會爲佳電開特别會,shunpao
SPSP191811161109,19181116,李女士創設線廠續誌,shunpao
SPSP194006270812,19400627,金星影業公司成立,shunpao
SPSP190701141107,19070114,商會經收徐海等水灾賑款第九次淸單,shunpao
SPSP191010031904,19101003,浙江旅滬學會開週年大會,shunpao
SPSP192412121516,19241212,强搶旅客行李之押儆,shunpao
SPSP192503201420,19250320,上海國民銀行股東會紀,shunpao
SPSP192410090944,19241009,介紹儒醫曹松丞,shunpao
SPSP192610191008,19261019,追悼朱葆三大會籌備訊,shunpao
SPSP192512091415,19251209,國民拒毒會消息併誌,shunpao
SPSP192212221504,19221222,何豐林宴客紀,shunpao
SPSP192306081409,19230608,美國紐特賽會徵求商會歷史,shunpao
SPSP192105281120,19210528,寧波同鄉會消息,shunpao
SPSP191608211004,19160821,商會聯合會朱副會長辭職,shunpao
SPSP192006251114,19200625,坤範女學添設女工班,shunpao
SPSP191711261115,19171126,姨太太管理家産,shunpao
SPSP191612281004,19161228,會場執事,shunpao
SPSP191705271007,19170527,日本參謀次長赴漢,shunpao
SPSP191908071011,19190807,總商會長取消辭職,shunpao
SPSP190607121007,19060712,尚賢堂年曾報告,shunpao
SPSP192407221413,19240722,贛紳發起辦賑之宴會,shunpao
SPSP192407161407,19240716,上海時疫醫院昨日開幕,shunpao
SPSP192411170712,19241117,定海,shunpao
SPSP192502201513,19250220,黃包車夫串刦鈔票分别押儆,shunpao
SPSP192611040910,19261104,朱宅喪務三誌,shunpao
SPSP192905091613,19290509,黃黑藥水銷路暢達,shunpao
SPSP192308261405,19230826,台屬振災之滬訊,shunpao
SPSP192202081508,19220208,大同銀行開幕紀,shunpao
SPSP192202141604,19220214,兩醫士熱心義務之酬報,shunpao
SPSP191703141002,19170314,日暉呢廠債務業巳解决,shunpao
SPSP192008061113,19200806,各省乞賬之紛至,shunpao
SPSP192108071506,19210807,江順輪試車紀,shunpao
SPSP192108111415,19210811,日夜銀行開幕紀,shunpao
SPSP191807091009,19180709,梁士詒過滬赴港,shunpao
SPSP191101032701,19110103,振務華洋義賑會經募江皖義振本會因皖北之靈宿渦蒙亳州曁蘇省之邳州睢寗等處均患水災亟待振救經江皖督撫奏准仿丙午淮徐海辦法重行組織除飛電歐美日本各國分頭勸募外本埠收捐處由正金銀行鈴木君四馬路愼裕號朱葆三君經　[...],shunpao
SPSP192003171007,19200317,歡送麥克來氏歸國紀,shunpao
SPSP191910271005,19191027,今日迎送新舊美總領事大會之秩序,shunpao
SPSP191911281021,19191128,正利銀行開幕紀,shunpao
SPSP191909130715,19190913,寗波,shunpao
SPSP191909071106,19190907,建築商品陳列所工程逾半,shunpao
SPSP191902221113,19190222,寧波同鄕歡迎李次長,shunpao
SPSP191905041007,19190504,旅滬中國銀行股東開會紀,shunpao
SPSP190105251001,19010525,第二批集福册捐淸單,shunpao
SPSP190411251001,19041125,仁施稠疉,shunpao
SPSP190312290313,19031229,驩騰挾纊,shunpao
SPSP192210091502,19221009,主張借欵辦振之又一電,shunpao
SPSP192110221107,19211022,北京國民外交之活躍,shunpao
SPSP189010120403,18901012,勸捐順天水災急賑啓,shunpao
SPSP190007040907,19000704,四月十六起至五月三十止醫藥等捐淸單,shunpao
SPSP191908201002,19190820,加捐問題之昨訊,shunpao
SPSP190903162002,19090316,貧兒院舉定職員,shunpao
SPSP190808291907,19080829,推廣施救急痧醫院,shunpao
SPSP192411041109,19241104,林保漢呑烟自盡之檢騐,shunpao
SPSP192410091031,19241009,楊樹浦聖心醫院改作臨時治療所,shunpao
SPSP192605181509,19260518,汽車撞傷行人斃命之騐殮,shunpao
SPSP192606021419,19260602,,shunpao
SPSP192611121007,19261112,中外法律委員會順延今日舉行,shunpao
SPSP192610151007,19261015,朱葆三出殯經過公共租界之照辦,shunpao
SPSP192309011518,19230901,凌虐婢女罰二十元,shunpao
SPSP192303301513,19230330,西區市民加入救火會之組織,shunpao
SPSP192304091804,19230409,慈善醫院之發展,shunpao
SPSP192108251421,19210825,寗波旅滬同鄕會籌振紀,shunpao
SPSP192012191119,19201219,庇寒所安插災民,shunpao
SPSP192103111106,19210311,華法振業銀行將次成立,shunpao
SPSP191810221016,19181022,寗紹時症流行之救濟,shunpao
SPSP191606261013,19160626,仁濟醫院成績展覧會紀事,shunpao
SPSP191707161129,19170716,中華職業教育社通訊,shunpao
SPSP189109150402,18910915,鉅欵施衣,shunpao
SPSP188904100402,18890410,葛蕃甫先生世兄芹儀助賑第一單,shunpao
SPSP189608180304,18960818,公所落成,shunpao
SPSP190002101002,19000210,上海四馬路泰康里泰康祥絲棧內新嵊會恊賑公所經收捐欵及棉衣第六次清單,shunpao
